tree_type,canonical_scenario,scenario_family,scenario_family_detailed,is_ordered_prehashed,scale_size,scale_label,final_scale,prebuild_scale,measured_insert_scale,bucket_start_pct,bucket_end_pct,bucket_mid_pct,run_count,avg_duration_ns,avg_duration_ns_p10,avg_duration_ns_p90,sample_count,sample_count_p10,sample_count_p90
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,50,60,55.0,10,1685.5,1640.9,1744.0,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,50,60,55.0,10,5599.5,5391.8,5853.5,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,50,60,55.0,10,4879.5,4753.4,5265.599999999999,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,60,70,65.0,10,4977.0,4765.0,5254.2,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,60,70,65.0,10,1804.5,1742.9,1827.9,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,60,70,65.0,10,5549.5,5385.2,6359.9,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,60,70,65.0,10,4883.5,4730.8,5225.0,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,70,80,75.0,10,5110.0,4818.1,5492.8,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,70,80,75.0,10,2030.5,1830.7,2083.7,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,70,80,75.0,10,5626.0,5390.7,6214.099999999999,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,70,80,75.0,10,4870.5,4718.7,5345.7,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,80,90,85.0,10,4680.0,4557.3,5192.3,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,80,90,85.0,10,1914.0,1774.3,2149.4,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,80,90,85.0,10,5390.0,5162.1,6037.7,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,80,90,85.0,10,4855.0,4692.2,5277.5,14000,14000,14000
smt,insert_only_build_700k,insert_only_build,insert_only_build,False,700000,700K,700000,0,700000,90,100,95.0,10,5052.5,4761.9,5554.399999999999,70000,70000,70000
smt,prehashed_ordered_insert_only_700k,insert_only_build,prehashed_ordered_insert_only,True,700000,700K,700000,0,700000,90,100,95.0,10,1941.5,1885.3,1972.2,70000,70000,70000
smt,build_700k_then_add_140k_new,build_then_add_new,build_then_add_new,False,700000,700K,840000,700000,140000,90,100,95.0,10,5398.0,5144.7,5939.6,14000,14000,14000
smt,build_700k_then_reinsert_140k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,700000,700K,700000,700000,140000,90,100,95.0,10,4943.5,4803.1,5281.599999999999,14000,14000,14000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,0,10,5.0,10,2705.5,2592.8,2898.7,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,0,10,5.0,10,1665.5,1628.6,1714.1,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,0,10,5.0,10,6965.5,6562.0,7468.099999999999,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,0,10,5.0,10,6064.0,5789.9,6491.5,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,10,20,15.0,10,3419.0,3234.2,3926.3,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,10,20,15.0,10,1707.5,1644.8,1750.4,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,10,20,15.0,10,6173.5,6003.5,6455.8,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,10,20,15.0,10,5488.0,5301.8,5837.3,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,20,30,25.0,10,3777.5,3665.5,4181.6,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,20,30,25.0,10,1906.0,1828.3,1927.1,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,20,30,25.0,10,6004.5,5846.1,6171.0,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,20,30,25.0,10,5318.5,5187.1,5640.9,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,30,40,35.0,10,4345.0,4082.0,4684.7,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,30,40,35.0,10,1868.0,1798.9,1926.7,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,30,40,35.0,10,5819.0,5615.1,6039.1,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,30,40,35.0,10,5281.0,5069.0,5950.2,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,40,50,45.0,10,4385.0,4071.2,4601.5,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,40,50,45.0,10,2112.5,2061.9,2155.1,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,40,50,45.0,10,5438.5,5215.9,5789.0,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,40,50,45.0,10,5377.5,5047.3,5748.7,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,50,60,55.0,10,5161.5,4902.0,5508.5,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,50,60,55.0,10,1712.5,1661.3,1736.1,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,50,60,55.0,10,5271.5,5135.8,5505.9,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,50,60,55.0,10,5403.0,5037.5,5677.4,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,60,70,65.0,10,4953.5,4523.9,5223.6,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,60,70,65.0,10,1815.0,1767.7,1838.0,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,60,70,65.0,10,5327.0,5174.2,5454.6,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,60,70,65.0,10,5237.0,5041.1,5568.0,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,70,80,75.0,10,4875.5,4621.9,5255.8,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,70,80,75.0,10,2056.5,1877.7,2188.4,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,70,80,75.0,10,5335.5,5170.2,5415.5,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,70,80,75.0,10,5165.0,4995.6,5252.6,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,80,90,85.0,10,5168.0,4916.9,5600.0,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,80,90,85.0,10,1935.5,1841.2,2026.5000000000002,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,80,90,85.0,10,5295.5,5149.1,5390.6,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,80,90,85.0,10,5087.5,4920.6,5290.8,18000,18000,18000
smt,insert_only_build_900k,insert_only_build,insert_only_build,False,900000,900K,900000,0,900000,90,100,95.0,10,5634.0,5439.8,6057.7,90000,90000,90000
smt,prehashed_ordered_insert_only_900k,insert_only_build,prehashed_ordered_insert_only,True,900000,900K,900000,0,900000,90,100,95.0,10,1999.0,1911.6,2051.4,90000,90000,90000
smt,build_900k_then_add_180k_new,build_then_add_new,build_then_add_new,False,900000,900K,1080000,900000,180000,90,100,95.0,10,5344.0,5208.7,5548.4,18000,18000,18000
smt,build_900k_then_reinsert_180k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,900000,900K,900000,900000,180000,90,100,95.0,10,5003.0,4911.2,5106.4,18000,18000,18000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,0,10,5.0,10,2722.5,2638.1,3004.4,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,0,10,5.0,10,1686.0,1618.4,1712.7,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,0,10,5.0,10,6713.0,6508.6,6923.4,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,0,10,5.0,10,6052.5,5830.0,6223.8,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,10,20,15.0,10,3444.5,3321.3,4078.0,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,10,20,15.0,10,1731.5,1685.6,1756.2,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,10,20,15.0,10,6160.5,6014.5,6497.9,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,10,20,15.0,10,5583.5,5295.0,5790.9,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,20,30,25.0,10,3967.0,3879.0,4586.5,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,20,30,25.0,10,1913.5,1882.0,1944.1,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,20,30,25.0,10,6068.0,5926.4,6461.299999999999,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,20,30,25.0,10,5496.0,5200.5,6020.5,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,30,40,35.0,10,4128.5,4061.2000000000003,4557.0,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,30,40,35.0,10,1879.5,1823.1,1907.5,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,30,40,35.0,10,5916.5,5901.7,6185.9,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,30,40,35.0,10,5337.5,5230.1,5492.5,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,40,50,45.0,10,4799.0,4549.3,4977.6,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,40,50,45.0,10,2123.0,2063.8,2142.3,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,40,50,45.0,10,5938.5,5832.9,6038.9,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,40,50,45.0,10,5300.0,5197.2,5386.4,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,50,60,55.0,10,4941.0,4543.1,5424.9,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,50,60,55.0,10,1720.0,1648.1,1760.6,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,50,60,55.0,10,5936.0,5570.0,6035.8,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,50,60,55.0,10,5297.5,5157.3,5444.1,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,60,70,65.0,10,4722.0,4466.8,5323.3,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,60,70,65.0,10,1831.0,1769.8,1926.2,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,60,70,65.0,10,5563.0,5341.2,5660.9,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,60,70,65.0,10,5315.5,5145.6,5477.6,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,70,80,75.0,10,5024.0,4926.9,5287.3,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,70,80,75.0,10,2090.0,2020.1000000000001,2157.1,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,70,80,75.0,10,5418.0,5286.3,5573.4,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,70,80,75.0,10,5326.0,5125.5,5660.599999999999,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,80,90,85.0,10,5891.5,5540.3,6068.8,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,80,90,85.0,10,1972.0,1855.6,2045.9,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,80,90,85.0,10,5451.5,5291.9,6228.8,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,80,90,85.0,10,5186.5,5062.4,5438.299999999999,20000,20000,20000
smt,insert_only_build_1m,insert_only_build,insert_only_build,False,1000000,1M,1000000,0,1000000,90,100,95.0,10,5385.5,5279.7,5915.9,100000,100000,100000
smt,prehashed_ordered_insert_only_1m,insert_only_build,prehashed_ordered_insert_only,True,1000000,1M,1000000,0,1000000,90,100,95.0,10,1979.0,1934.8,2040.0999999999997,100000,100000,100000
smt,build_1m_then_add_200k_new,build_then_add_new,build_then_add_new,False,1000000,1M,1200000,1000000,200000,90,100,95.0,10,5706.5,5259.2,6201.1,20000,20000,20000
smt,build_1m_then_reinsert_200k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,1000000,1M,1000000,1000000,200000,90,100,95.0,10,5145.0,5078.4,6172.4,20000,20000,20000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,0,10,5.0,10,3207.0,3083.3,3569.7,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,0,10,5.0,10,1737.0,1707.5,1797.0,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,0,10,5.0,10,7043.5,6897.2,7145.7,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,0,10,5.0,10,6384.0,6199.8,6466.0,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,10,20,15.0,10,4222.5,4063.2,4677.2,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,10,20,15.0,10,1807.5,1796.2,1837.1,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,10,20,15.0,10,6689.0,6409.5,6789.3,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,10,20,15.0,10,6017.5,5888.9,6084.4,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,20,30,25.0,10,4779.0,4651.7,5055.2,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,20,30,25.0,10,1976.5,1935.9,2029.2000000000003,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,20,30,25.0,10,6613.0,6329.0,6852.2,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,20,30,25.0,10,5902.5,5780.6,6124.3,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,30,40,35.0,10,4834.5,4705.4,5304.7,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,30,40,35.0,10,1917.0,1876.1,1934.9,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,30,40,35.0,10,6473.5,6221.8,6625.7,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,30,40,35.0,10,5847.5,5732.8,6047.7,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,40,50,45.0,10,5653.5,5416.3,6677.2,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,40,50,45.0,10,2197.5,2122.8,2263.4,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,40,50,45.0,10,6423.0,6260.0,6624.3,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,40,50,45.0,10,5923.0,5739.3,6047.4,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,50,60,55.0,10,5315.0,5177.4,5592.0,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,50,60,55.0,10,1759.0,1718.8,1840.0,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,50,60,55.0,10,6450.5,6251.4,6679.9,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,50,60,55.0,10,5934.0,5757.2,6102.5,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,60,70,65.0,10,5700.0,5431.2,6093.0,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,60,70,65.0,10,1881.0,1850.0,1912.2,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,60,70,65.0,10,6506.5,6253.2,6779.6,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,60,70,65.0,10,5937.5,5644.6,6027.5,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,70,80,75.0,10,6022.0,5879.0,6244.4,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,70,80,75.0,10,2170.5,2125.3,2214.2,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,70,80,75.0,10,6478.5,6323.8,6745.3,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,70,80,75.0,10,5873.5,5621.2,5949.9,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,80,90,85.0,10,5795.5,5715.7,5957.1,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,80,90,85.0,10,1922.0,1892.0,2028.5999999999997,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,80,90,85.0,10,6300.5,6153.0,6540.8,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,80,90,85.0,10,5821.0,5679.1,5904.5,40000,40000,40000
smt,insert_only_build_2m,insert_only_build,insert_only_build,False,2000000,2M,2000000,0,2000000,90,100,95.0,10,5830.5,5694.0,6132.5,200000,200000,200000
smt,prehashed_ordered_insert_only_2m,insert_only_build,prehashed_ordered_insert_only,True,2000000,2M,2000000,0,2000000,90,100,95.0,10,2030.5,1998.5,2102.5,200000,200000,200000
smt,build_2m_then_add_400k_new,build_then_add_new,build_then_add_new,False,2000000,2M,2400000,2000000,400000,90,100,95.0,10,6234.5,5973.8,6448.5,40000,40000,40000
smt,build_2m_then_reinsert_400k_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,2000000,2M,2000000,2000000,400000,90,100,95.0,10,5872.0,5763.5,5976.7,40000,40000,40000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,0,10,5.0,10,3853.0,3695.7,4143.7,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,0,10,5.0,10,1805.0,1762.8,1820.1,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,0,10,5.0,10,7855.0,7659.1,7909.4,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,0,10,5.0,10,7088.5,6977.4,7251.5,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,10,20,15.0,10,5025.0,4875.0,5164.6,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,10,20,15.0,10,1864.5,1839.0,1908.1,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,10,20,15.0,10,7610.5,7412.8,7685.2,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,10,20,15.0,10,6843.5,6555.9,7064.5,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,20,30,25.0,10,5541.5,5258.4,5598.7,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,20,30,25.0,10,2061.0,2029.7,2114.6,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,20,30,25.0,10,7459.0,7336.9,7565.4,100000,100000,100000
smt,build_5m_then_reinsert_1m_existing,build_then_reinsert_existing,build_then_reinsert_existing,False,5000000,5M,5000000,5000000,1000000,20,30,25.0,10,6868.0,6655.3,7035.0,100000,100000,100000
smt,insert_only_build_5m,insert_only_build,insert_only_build,False,5000000,5M,5000000,0,5000000,30,40,35.0,10,5705.5,5494.0,5888.9,500000,500000,500000
smt,prehashed_ordered_insert_only_5m,insert_only_build,prehashed_ordered_insert_only,True,5000000,5M,5000000,0,5000000,30,40,35.0,10,1990.0,1934.2,2018.3,500000,500000,500000
smt,build_5m_then_add_1m_new,build_then_add_new,build_then_add_new,False,5000000,5M,6000000,5000000,1000000,30,40,35.0,10,7404.0,7284.2,7518.3,100000,100000,100000
