TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,CreatedHeapObjects,FreedHeapObjects,NetLiveHeapObjectChange,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects,DeletesCreatedHeapObjects,DeletesFreedHeapObjects,DeletesNetLiveHeapObjectChange
avlhashtree,insert_only_build_1m,0,1000000,1000000,3820722699,3820,"0-10%=2.53µs(n=100000)|10-20%=3.039µs(n=100000)|20-30%=3.344µs(n=100000)|30-40%=3.427µs(n=100000)|40-50%=3.985µs(n=100000)|50-60%=3.952µs(n=100000)|60-70%=4.121µs(n=100000)|70-80%=4.583µs(n=100000)|80-90%=4.512µs(n=100000)|90-100%=4.709µs(n=100000)",246.15,290.08,5703401,8000120,2297302,5702818,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_2m,0,2000000,2000000,8814530646,4407,"0-10%=2.744µs(n=200000)|10-20%=3.318µs(n=200000)|20-30%=3.93µs(n=200000)|30-40%=4.237µs(n=200000)|40-50%=4.529µs(n=200000)|50-60%=4.716µs(n=200000)|60-70%=5.139µs(n=200000)|70-80%=5.163µs(n=200000)|80-90%=5.135µs(n=200000)|90-100%=5.158µs(n=200000)",501.30,580.19,11771782,16000174,4228973,11771201,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_5m,0,5000000,5000000,26669274970,5333,"0-10%=3.182µs(n=500000)|10-20%=4.332µs(n=500000)|20-30%=4.924µs(n=500000)|30-40%=5.17µs(n=500000)|40-50%=5.602µs(n=500000)|50-60%=5.673µs(n=500000)|60-70%=5.793µs(n=500000)|70-80%=5.952µs(n=500000)|80-90%=6.4µs(n=500000)|90-100%=6.304µs(n=500000)",1198.48,1450.51,27182310,40000279,12818559,27181720,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_10m,0,10000000,10000000,61498137906,6149,"0-10%=3.744µs(n=1000000)|10-20%=5.092µs(n=1000000)|20-30%=5.756µs(n=1000000)|30-40%=5.914µs(n=1000000)|40-50%=6.426µs(n=1000000)|50-60%=6.506µs(n=1000000)|60-70%=6.631µs(n=1000000)|70-80%=7.054µs(n=1000000)|80-90%=7.131µs(n=1000000)|90-100%=7.238µs(n=1000000)",2458.24,2901.23,56863854,80000414,23137155,56863259,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_25m,0,25000000,25000000,182797267692,7311,"0-10%=4.651µs(n=2500000)|10-20%=6.093µs(n=2500000)|20-30%=6.735µs(n=2500000)|30-40%=7.076µs(n=2500000)|40-50%=7.557µs(n=2500000)|50-60%=7.755µs(n=2500000)|60-70%=7.959µs(n=2500000)|70-80%=8.182µs(n=2500000)|80-90%=8.561µs(n=2500000)|90-100%=8.547µs(n=2500000)",5964.00,7254.29,134670604,200001009,65331000,134670009,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_10k,0,10000,10000,19565631,1956,"0-10%=1.521µs(n=1000)|10-20%=1.746µs(n=1000)|20-30%=1.832µs(n=1000)|30-40%=1.808µs(n=1000)|40-50%=1.969µs(n=1000)|50-60%=2.564µs(n=1000)|60-70%=1.973µs(n=1000)|70-80%=1.996µs(n=1000)|80-90%=2.07µs(n=1000)|90-100%=2.079µs(n=1000)",1.97,2.91,62954,80054,27710,52344,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_50k,0,50000,50000,110997563,2219,"0-10%=1.791µs(n=5000)|10-20%=2.073µs(n=5000)|20-30%=2.266µs(n=5000)|30-40%=2.146µs(n=5000)|40-50%=2.397µs(n=5000)|50-60%=2.189µs(n=5000)|60-70%=2.238µs(n=5000)|70-80%=2.279µs(n=5000)|80-90%=2.535µs(n=5000)|90-100%=2.281µs(n=5000)",11.87,14.53,267504,400048,133106,266942,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_100k,0,100000,100000,232721196,2327,"0-10%=2.06µs(n=10000)|10-20%=2.144µs(n=10000)|20-30%=2.291µs(n=10000)|30-40%=2.257µs(n=10000)|40-50%=2.424µs(n=10000)|50-60%=2.318µs(n=10000)|60-70%=2.375µs(n=10000)|70-80%=2.583µs(n=10000)|80-90%=2.402µs(n=10000)|90-100%=2.413µs(n=10000)",18.09,29.03,553318,800095,347310,452785,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_200k,0,200000,200000,485464577,2427,"0-10%=2.114µs(n=20000)|10-20%=2.305µs(n=20000)|20-30%=2.408µs(n=20000)|30-40%=2.331µs(n=20000)|40-50%=2.449µs(n=20000)|50-60%=2.396µs(n=20000)|60-70%=2.484µs(n=20000)|70-80%=2.621µs(n=20000)|80-90%=2.625µs(n=20000)|90-100%=2.534µs(n=20000)",35.62,58.02,1083893,1600099,716742,883357,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_300k,0,300000,300000,753954724,2513,"0-10%=2.162µs(n=30000)|10-20%=2.385µs(n=30000)|20-30%=2.475µs(n=30000)|30-40%=2.366µs(n=30000)|40-50%=2.539µs(n=30000)|50-60%=2.583µs(n=30000)|60-70%=2.62µs(n=30000)|70-80%=2.622µs(n=30000)|80-90%=2.689µs(n=30000)|90-100%=2.687µs(n=30000)",53.44,87.01,1626196,2400056,1074427,1325629,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_500k,0,500000,500000,1290176375,2580,"0-10%=2.191µs(n=50000)|10-20%=2.441µs(n=50000)|20-30%=2.412µs(n=50000)|30-40%=2.541µs(n=50000)|40-50%=2.517µs(n=50000)|50-60%=2.728µs(n=50000)|60-70%=2.807µs(n=50000)|70-80%=2.732µs(n=50000)|80-90%=2.741µs(n=50000)|90-100%=2.687µs(n=50000)",95.83,145.02,2986715,4000094,1513926,2486168,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_700k,0,700000,700000,1841828871,2631,"0-10%=2.24µs(n=70000)|10-20%=2.479µs(n=70000)|20-30%=2.487µs(n=70000)|30-40%=2.574µs(n=70000)|40-50%=2.629µs(n=70000)|50-60%=2.712µs(n=70000)|60-70%=2.768µs(n=70000)|70-80%=2.759µs(n=70000)|80-90%=2.852µs(n=70000)|90-100%=2.808µs(n=70000)",134.34,203.03,4187914,5600104,2112742,3487362,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_900k,0,900000,900000,2430664627,2700,"0-10%=2.29µs(n=90000)|10-20%=2.525µs(n=90000)|20-30%=2.534µs(n=90000)|30-40%=2.721µs(n=90000)|40-50%=2.713µs(n=90000)|50-60%=2.818µs(n=90000)|60-70%=2.874µs(n=90000)|70-80%=2.848µs(n=90000)|80-90%=2.84µs(n=90000)|90-100%=2.839µs(n=90000)",173.35,261.04,5409963,7200099,2690684,4509415,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_1m,0,1000000,1000000,2675556168,2675,"0-10%=2.304µs(n=100000)|10-20%=2.561µs(n=100000)|20-30%=2.594µs(n=100000)|30-40%=2.708µs(n=100000)|40-50%=2.638µs(n=100000)|50-60%=2.807µs(n=100000)|60-70%=2.832µs(n=100000)|70-80%=2.765µs(n=100000)|80-90%=2.765µs(n=100000)|90-100%=2.779µs(n=100000)",192.51,290.04,6007050,8000115,2993624,5006491,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_2m,0,2000000,2000000,5616160368,2808,"0-10%=2.499µs(n=200000)|10-20%=2.703µs(n=200000)|20-30%=2.667µs(n=200000)|30-40%=2.819µs(n=200000)|40-50%=2.813µs(n=200000)|50-60%=2.899µs(n=200000)|60-70%=2.98µs(n=200000)|70-80%=2.897µs(n=200000)|80-90%=2.9µs(n=200000)|90-100%=2.899µs(n=200000)",383.69,580.05,11959021,16000148,6041682,9958466,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_5m,0,5000000,5000000,14709669570,2941,"0-10%=2.565µs(n=500000)|10-20%=2.82µs(n=500000)|20-30%=2.852µs(n=500000)|30-40%=2.925µs(n=500000)|40-50%=2.942µs(n=500000)|50-60%=2.991µs(n=500000)|60-70%=3.098µs(n=500000)|70-80%=3.038µs(n=500000)|80-90%=3.073µs(n=500000)|90-100%=3.109µs(n=500000)",956.89,1450.05,29802648,40000177,15198087,24802090,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_10m,0,10000000,10000000,30472560873,3047,"0-10%=2.699µs(n=1000000)|10-20%=2.89µs(n=1000000)|20-30%=2.944µs(n=1000000)|30-40%=3.035µs(n=1000000)|40-50%=3.05µs(n=1000000)|50-60%=3.102µs(n=1000000)|60-70%=3.225µs(n=1000000)|70-80%=3.115µs(n=1000000)|80-90%=3.183µs(n=1000000)|90-100%=3.223µs(n=1000000)",1913.51,2900.02,59595288,80000223,30405503,49594720,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_25m,0,25000000,25000000,81648402410,3265,"0-10%=2.847µs(n=2500000)|10-20%=3.077µs(n=2500000)|20-30%=3.089µs(n=2500000)|30-40%=3.243µs(n=2500000)|40-50%=3.207µs(n=2500000)|50-60%=3.226µs(n=2500000)|60-70%=3.454µs(n=2500000)|70-80%=3.488µs(n=2500000)|80-90%=3.49µs(n=2500000)|90-100%=3.534µs(n=2500000)",4775.74,7249.70,148672619,200000346,76328289,123672057,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,0,0,0,261875,523,1574,3708,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,0,0,0,1322777,529,1859,4214,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,0,0,0,2978935,595,1977,4351,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,0,0,0,7724889,772,2098,4693,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,0,0,0,13965625,931,2168,4933,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,0,0,0,33441823,1337,2257,5283,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,0,0,0,52291680,1494,2319,5493,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,0,0,0,66103939,1468,2360,5416,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,0,0,0,79294576,1585,2380,5577,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,0,0,0,114668777,1911,2499,6192,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,0,0,0,333508671,2223,2663,6600,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,0,0,0,510488891,2552,2780,6724,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_25m_build_sample_2pct,25000000,25000000,0,0,0,"",0.00,0.00,0,0,0,0,1773733600,3547,2944,9201,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10k_then_add_2k_new,10000,12000,2000,4296612,2148,"0-10%=2.217µs(n=200)|10-20%=2.161µs(n=200)|20-30%=2.259µs(n=200)|30-40%=2.052µs(n=200)|40-50%=2.059µs(n=200)|50-60%=2.175µs(n=200)|60-70%=2.153µs(n=200)|70-80%=2.082µs(n=200)|80-90%=2.099µs(n=200)|90-100%=2.216µs(n=200)",0.59,0.59,65719,16041,1001,15040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_50k_then_add_10k_new,50000,60000,10000,25652668,2565,"0-10%=2.707µs(n=1000)|10-20%=2.527µs(n=1000)|20-30%=2.456µs(n=1000)|30-40%=2.591µs(n=1000)|40-50%=2.501µs(n=1000)|50-60%=2.518µs(n=1000)|60-70%=2.702µs(n=1000)|70-80%=2.512µs(n=1000)|80-90%=2.491µs(n=1000)|90-100%=2.641µs(n=1000)",2.91,2.91,325723,80041,5001,75040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_100k_then_add_20k_new,100000,120000,20000,59534752,2976,"0-10%=3.153µs(n=2000)|10-20%=2.995µs(n=2000)|20-30%=2.967µs(n=2000)|30-40%=3.052µs(n=2000)|40-50%=2.936µs(n=2000)|50-60%=2.932µs(n=2000)|60-70%=2.952µs(n=2000)|70-80%=2.954µs(n=2000)|80-90%=2.875µs(n=2000)|90-100%=2.945µs(n=2000)",5.81,5.81,650728,160041,10001,150040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_200k_then_add_40k_new,200000,240000,40000,133920969,3348,"0-10%=3.482µs(n=4000)|10-20%=3.427µs(n=4000)|20-30%=3.338µs(n=4000)|30-40%=3.327µs(n=4000)|40-50%=3.377µs(n=4000)|50-60%=3.3µs(n=4000)|60-70%=3.307µs(n=4000)|70-80%=3.308µs(n=4000)|80-90%=3.316µs(n=4000)|90-100%=3.294µs(n=4000)",11.63,11.63,1300741,320048,20001,300047,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_300k_then_add_60k_new,300000,360000,60000,231115389,3851,"0-10%=4.107µs(n=6000)|10-20%=3.861µs(n=6000)|20-30%=3.87µs(n=6000)|30-40%=4.636µs(n=6000)|40-50%=3.975µs(n=6000)|50-60%=3.661µs(n=6000)|60-70%=3.612µs(n=6000)|70-80%=3.617µs(n=6000)|80-90%=3.591µs(n=6000)|90-100%=3.584µs(n=6000)",17.43,17.43,1950747,480050,30001,450049,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_500k_then_add_100k_new,500000,600000,100000,413872871,4138,"0-10%=4.489µs(n=10000)|10-20%=4.388µs(n=10000)|20-30%=4.212µs(n=10000)|30-40%=4.07µs(n=10000)|40-50%=3.994µs(n=10000)|50-60%=4.031µs(n=10000)|60-70%=4.03µs(n=10000)|70-80%=4.079µs(n=10000)|80-90%=4.055µs(n=10000)|90-100%=4.034µs(n=10000)",29.03,29.03,3250762,800055,50000,750055,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_700k_then_add_140k_new,700000,840000,140000,649534033,4639,"0-10%=5.11µs(n=14000)|10-20%=4.679µs(n=14000)|20-30%=4.578µs(n=14000)|30-40%=4.549µs(n=14000)|40-50%=4.535µs(n=14000)|50-60%=4.516µs(n=14000)|60-70%=4.491µs(n=14000)|70-80%=4.43µs(n=14000)|80-90%=4.826µs(n=14000)|90-100%=4.678µs(n=14000)",40.63,40.63,4550766,1120055,70001,1050054,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_900k_then_add_180k_new,900000,1080000,180000,876869713,4871,"0-10%=5.57µs(n=18000)|10-20%=4.959µs(n=18000)|20-30%=5.177µs(n=18000)|30-40%=4.778µs(n=18000)|40-50%=4.664µs(n=18000)|50-60%=4.664µs(n=18000)|60-70%=4.669µs(n=18000)|70-80%=4.74µs(n=18000)|80-90%=4.732µs(n=18000)|90-100%=4.755µs(n=18000)",52.23,52.23,5850775,1440056,90001,1350055,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_1m_then_add_200k_new,1000000,1200000,200000,1096098992,5480,"0-10%=5.41µs(n=20000)|10-20%=5.322µs(n=20000)|20-30%=5.965µs(n=20000)|30-40%=5.683µs(n=20000)|40-50%=5.468µs(n=20000)|50-60%=5.497µs(n=20000)|60-70%=5.468µs(n=20000)|70-80%=5.352µs(n=20000)|80-90%=5.401µs(n=20000)|90-100%=5.233µs(n=20000)",58.03,58.03,6500778,1600054,100001,1500053,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_2m_then_add_400k_new,2000000,2400000,400000,2390155104,5975,"0-10%=6.685µs(n=40000)|10-20%=6.199µs(n=40000)|20-30%=6.254µs(n=40000)|30-40%=6.133µs(n=40000)|40-50%=6.337µs(n=40000)|50-60%=5.788µs(n=40000)|60-70%=5.542µs(n=40000)|70-80%=5.443µs(n=40000)|80-90%=5.614µs(n=40000)|90-100%=5.754µs(n=40000)",116.07,116.07,13000790,3200057,200001,3000056,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_5m_then_add_1m_new,5000000,6000000,1000000,6588121535,6588,"0-10%=6.927µs(n=100000)|10-20%=6.546µs(n=100000)|20-30%=6.624µs(n=100000)|30-40%=6.44µs(n=100000)|40-50%=6.571µs(n=100000)|50-60%=6.541µs(n=100000)|60-70%=6.487µs(n=100000)|70-80%=6.538µs(n=100000)|80-90%=6.588µs(n=100000)|90-100%=6.614µs(n=100000)",290.16,290.16,32500816,8000081,500001,7500080,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14806699092,7403,"0-10%=7.669µs(n=200000)|10-20%=7.46µs(n=200000)|20-30%=7.446µs(n=200000)|30-40%=7.501µs(n=200000)|40-50%=7.213µs(n=200000)|50-60%=7.177µs(n=200000)|60-70%=7.323µs(n=200000)|70-80%=7.443µs(n=200000)|80-90%=7.358µs(n=200000)|90-100%=7.439µs(n=200000)",580.35,580.35,65000859,16000118,1000001,15000117,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_25m_then_add_5m_new,25000000,30000000,5000000,43461344447,8692,"0-10%=8.895µs(n=500000)|10-20%=8.623µs(n=500000)|20-30%=8.426µs(n=500000)|30-40%=8.624µs(n=500000)|40-50%=8.573µs(n=500000)|50-60%=8.738µs(n=500000)|60-70%=8.693µs(n=500000)|70-80%=8.782µs(n=500000)|80-90%=8.834µs(n=500000)|90-100%=8.729µs(n=500000)",1451.18,1451.18,162501012,40000259,2500001,37500258,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3260576,1630,"0-10%=1.334µs(n=200)|10-20%=1.501µs(n=200)|20-30%=1.507µs(n=200)|30-40%=1.537µs(n=200)|40-50%=1.552µs(n=200)|50-60%=1.687µs(n=200)|60-70%=1.684µs(n=200)|70-80%=1.971µs(n=200)|80-90%=1.766µs(n=200)|90-100%=1.756µs(n=200)",0.29,0.29,61781,12041,1001,11040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,19739459,1973,"0-10%=1.77µs(n=1000)|10-20%=1.901µs(n=1000)|20-30%=1.88µs(n=1000)|30-40%=2.054µs(n=1000)|40-50%=1.929µs(n=1000)|50-60%=2.013µs(n=1000)|60-70%=2.045µs(n=1000)|70-80%=2.08µs(n=1000)|80-90%=1.992µs(n=1000)|90-100%=2.068µs(n=1000)",1.39,1.39,305792,60031,5001,55030,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,45367892,2268,"0-10%=1.953µs(n=2000)|10-20%=2.386µs(n=2000)|20-30%=2.532µs(n=2000)|30-40%=2.208µs(n=2000)|40-50%=2.246µs(n=2000)|50-60%=2.233µs(n=2000)|60-70%=2.254µs(n=2000)|70-80%=2.293µs(n=2000)|80-90%=2.286µs(n=2000)|90-100%=2.288µs(n=2000)",2.76,2.76,610799,120041,10001,110040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,98011525,2450,"0-10%=2.148µs(n=4000)|10-20%=2.322µs(n=4000)|20-30%=2.368µs(n=4000)|30-40%=2.462µs(n=4000)|40-50%=2.503µs(n=4000)|50-60%=2.53µs(n=4000)|60-70%=2.525µs(n=4000)|70-80%=2.514µs(n=4000)|80-90%=2.54µs(n=4000)|90-100%=2.587µs(n=4000)",5.51,5.51,1220797,240031,20001,220030,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,178362414,2972,"0-10%=2.546µs(n=6000)|10-20%=2.706µs(n=6000)|20-30%=3.602µs(n=6000)|30-40%=2.953µs(n=6000)|40-50%=2.9µs(n=6000)|50-60%=2.925µs(n=6000)|60-70%=2.979µs(n=6000)|70-80%=3.015µs(n=6000)|80-90%=3.038µs(n=6000)|90-100%=3.058µs(n=6000)",8.27,8.27,1830814,360048,30001,330047,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_500k_then_reinsert_100k_existing,500000,500000,100000,327339138,3273,"0-10%=3.042µs(n=10000)|10-20%=3.178µs(n=10000)|20-30%=3.169µs(n=10000)|30-40%=3.23µs(n=10000)|40-50%=3.247µs(n=10000)|50-60%=3.315µs(n=10000)|60-70%=3.341µs(n=10000)|70-80%=3.366µs(n=10000)|80-90%=3.389µs(n=10000)|90-100%=3.452µs(n=10000)",13.76,13.76,3050823,600050,50001,550049,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_700k_then_reinsert_140k_existing,700000,700000,140000,474854347,3391,"0-10%=3.022µs(n=14000)|10-20%=3.212µs(n=14000)|20-30%=3.337µs(n=14000)|30-40%=3.398µs(n=14000)|40-50%=3.452µs(n=14000)|50-60%=3.487µs(n=14000)|60-70%=3.393µs(n=14000)|70-80%=3.452µs(n=14000)|80-90%=3.579µs(n=14000)|90-100%=3.58µs(n=14000)",19.26,19.26,4270833,840044,70001,770043,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_900k_then_reinsert_180k_existing,900000,900000,180000,666090849,3700,"0-10%=3.426µs(n=18000)|10-20%=3.556µs(n=18000)|20-30%=3.67µs(n=18000)|30-40%=3.711µs(n=18000)|40-50%=3.663µs(n=18000)|50-60%=3.705µs(n=18000)|60-70%=3.774µs(n=18000)|70-80%=3.797µs(n=18000)|80-90%=3.817µs(n=18000)|90-100%=3.881µs(n=18000)",24.76,24.76,5490840,1080053,90001,990052,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_1m_then_reinsert_200k_existing,1000000,1000000,200000,754294848,3771,"0-10%=3.364µs(n=20000)|10-20%=3.538µs(n=20000)|20-30%=3.651µs(n=20000)|30-40%=3.79µs(n=20000)|40-50%=3.918µs(n=20000)|50-60%=3.841µs(n=20000)|60-70%=3.813µs(n=20000)|70-80%=3.854µs(n=20000)|80-90%=3.945µs(n=20000)|90-100%=3.996µs(n=20000)",27.51,27.51,6100842,1200053,100001,1100052,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_2m_then_reinsert_400k_existing,2000000,2000000,400000,1705242246,4263,"0-10%=3.805µs(n=40000)|10-20%=3.921µs(n=40000)|20-30%=3.918µs(n=40000)|30-40%=4.044µs(n=40000)|40-50%=4.144µs(n=40000)|50-60%=4.36µs(n=40000)|60-70%=4.537µs(n=40000)|70-80%=4.549µs(n=40000)|80-90%=4.62µs(n=40000)|90-100%=4.728µs(n=40000)",55.01,55.01,12200856,2400059,200001,2200058,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_5m_then_reinsert_1m_existing,5000000,5000000,1000000,5118861351,5118,"0-10%=4.366µs(n=100000)|10-20%=4.809µs(n=100000)|20-30%=4.911µs(n=100000)|30-40%=5.068µs(n=100000)|40-50%=5.127µs(n=100000)|50-60%=5.272µs(n=100000)|60-70%=5.314µs(n=100000)|70-80%=5.446µs(n=100000)|80-90%=5.377µs(n=100000)|90-100%=5.493µs(n=100000)",137.52,137.52,30500879,6000074,500000,5500074,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10m_then_reinsert_2m_existing,10000000,10000000,2000000,11805023680,5902,"0-10%=4.91µs(n=200000)|10-20%=5.454µs(n=200000)|20-30%=5.599µs(n=200000)|30-40%=5.965µs(n=200000)|40-50%=5.918µs(n=200000)|50-60%=5.961µs(n=200000)|60-70%=6.234µs(n=200000)|70-80%=6.36µs(n=200000)|80-90%=6.37µs(n=200000)|90-100%=6.251µs(n=200000)",275.06,275.06,61000912,12000106,1000000,11000106,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_25m_then_reinsert_5m_existing,25000000,25000000,5000000,35757604492,7151,"0-10%=5.76µs(n=500000)|10-20%=6.666µs(n=500000)|20-30%=6.815µs(n=500000)|30-40%=7.1µs(n=500000)|40-50%=7.317µs(n=500000)|50-60%=7.475µs(n=500000)|60-70%=7.448µs(n=500000)|70-80%=7.529µs(n=500000)|80-90%=7.646µs(n=500000)|90-100%=7.753µs(n=500000)",687.84,687.84,152501018,30000203,2500000,27500203,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_10k,0,10000,10000,19817911,1981,"0-10%=1.553µs(n=1000)|10-20%=1.698µs(n=1000)|20-30%=1.876µs(n=1000)|30-40%=1.911µs(n=1000)|40-50%=1.895µs(n=1000)|50-60%=1.979µs(n=1000)|60-70%=1.974µs(n=1000)|70-80%=2.671µs(n=1000)|80-90%=2.161µs(n=1000)|90-100%=2.094µs(n=1000)",2.43,2.92,56213,80049,24331,55718,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
