TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofGenBuckets,InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofGenBuckets,ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14427984187,7213,"0-10%=7.592µs(n=200000)|10-20%=7.436µs(n=200000)|20-30%=7.046µs(n=200000)|30-40%=7.086µs(n=200000)|40-50%=7.121µs(n=200000)|50-60%=7.135µs(n=200000)|60-70%=7.092µs(n=200000)|70-80%=7.282µs(n=200000)|80-90%=7.152µs(n=200000)|90-100%=7.193µs(n=200000)",641.38,641.38,67000957,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_20m_then_add_5m_new,20000000,25000000,5000000,41010549150,8202,"0-10%=8.225µs(n=500000)|10-20%=7.975µs(n=500000)|20-30%=8.147µs(n=500000)|30-40%=8.177µs(n=500000)|40-50%=8.146µs(n=500000)|50-60%=8.061µs(n=500000)|60-70%=8.224µs(n=500000)|70-80%=8.396µs(n=500000)|80-90%=8.39µs(n=500000)|90-100%=8.275µs(n=500000)",1603.69,1603.69,142501106,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3468042,1734,"0-10%=1.548µs(n=200)|10-20%=1.607µs(n=200)|20-30%=1.589µs(n=200)|30-40%=1.81µs(n=200)|40-50%=1.707µs(n=200)|50-60%=1.627µs(n=200)|60-70%=1.939µs(n=200)|70-80%=1.868µs(n=200)|80-90%=1.9µs(n=200)|90-100%=1.735µs(n=200)",0.35,0.35,63884,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,21153577,2115,"0-10%=1.967µs(n=1000)|10-20%=1.967µs(n=1000)|20-30%=2.054µs(n=1000)|30-40%=2.09µs(n=1000)|40-50%=2.105µs(n=1000)|50-60%=2.126µs(n=1000)|60-70%=2.24µs(n=1000)|70-80%=2.13µs(n=1000)|80-90%=2.186µs(n=1000)|90-100%=2.282µs(n=1000)",1.69,1.69,315900,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,44424797,2221,"0-10%=1.946µs(n=2000)|10-20%=2.093µs(n=2000)|20-30%=2.163µs(n=2000)|30-40%=2.219µs(n=2000)|40-50%=2.258µs(n=2000)|50-60%=2.241µs(n=2000)|60-70%=2.259µs(n=2000)|70-80%=2.331µs(n=2000)|80-90%=2.33µs(n=2000)|90-100%=2.366µs(n=2000)",3.37,3.37,630900,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,102179425,2554,"0-10%=2.257µs(n=4000)|10-20%=2.43µs(n=4000)|20-30%=2.512µs(n=4000)|30-40%=2.537µs(n=4000)|40-50%=2.544µs(n=4000)|50-60%=2.592µs(n=4000)|60-70%=2.638µs(n=4000)|70-80%=2.675µs(n=4000)|80-90%=2.66µs(n=4000)|90-100%=2.696µs(n=4000)",6.74,6.74,1260913,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,171167896,2852,"0-10%=2.457µs(n=6000)|10-20%=2.588µs(n=6000)|20-30%=2.684µs(n=6000)|30-40%=2.746µs(n=6000)|40-50%=3.004µs(n=6000)|50-60%=2.959µs(n=6000)|60-70%=2.976µs(n=6000)|70-80%=2.994µs(n=6000)|80-90%=3.031µs(n=6000)|90-100%=3.084µs(n=6000)",10.10,10.10,1890924,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k_then_reinsert_100k_existing,500000,500000,100000,314426244,3144,"0-10%=2.892µs(n=10000)|10-20%=2.927µs(n=10000)|20-30%=3.038µs(n=10000)|30-40%=3.137µs(n=10000)|40-50%=3.157µs(n=10000)|50-60%=3.184µs(n=10000)|60-70%=3.213µs(n=10000)|70-80%=3.272µs(n=10000)|80-90%=3.3µs(n=10000)|90-100%=3.318µs(n=10000)",16.82,16.82,3150930,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k_then_reinsert_140k_existing,700000,700000,140000,485069238,3464,"0-10%=3.146µs(n=14000)|10-20%=3.336µs(n=14000)|20-30%=3.44µs(n=14000)|30-40%=3.393µs(n=14000)|40-50%=3.448µs(n=14000)|50-60%=3.513µs(n=14000)|60-70%=3.57µs(n=14000)|70-80%=3.583µs(n=14000)|80-90%=3.593µs(n=14000)|90-100%=3.621µs(n=14000)",23.54,23.54,4410938,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k_then_reinsert_180k_existing,900000,900000,180000,678435080,3769,"0-10%=3.493µs(n=18000)|10-20%=3.627µs(n=18000)|20-30%=3.681µs(n=18000)|30-40%=3.649µs(n=18000)|40-50%=3.746µs(n=18000)|50-60%=4.057µs(n=18000)|60-70%=3.837µs(n=18000)|70-80%=3.865µs(n=18000)|80-90%=3.902µs(n=18000)|90-100%=3.828µs(n=18000)",30.25,30.25,5670950,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m_then_reinsert_200k_existing,1000000,1000000,200000,742191729,3710,"0-10%=3.442µs(n=20000)|10-20%=3.563µs(n=20000)|20-30%=3.665µs(n=20000)|30-40%=3.685µs(n=20000)|40-50%=3.676µs(n=20000)|50-60%=3.718µs(n=20000)|60-70%=3.788µs(n=20000)|70-80%=3.814µs(n=20000)|80-90%=3.855µs(n=20000)|90-100%=3.897µs(n=20000)",33.61,33.61,6300952,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_1m_then_reinsert_200k_existing,1000000,1000000,200000,489814092,2449,"0-10%=2.569µs(n=20000)|10-20%=2.584µs(n=20000)|20-30%=2.566µs(n=20000)|30-40%=2.387µs(n=20000)|40-50%=2.383µs(n=20000)|50-60%=2.378µs(n=20000)|60-70%=2.382µs(n=20000)|70-80%=2.399µs(n=20000)|80-90%=2.405µs(n=20000)|90-100%=2.432µs(n=20000)",21.40,21.40,5900963,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m_then_reinsert_400k_existing,2000000,2000000,400000,1664109017,4160,"0-10%=3.792µs(n=40000)|10-20%=3.96µs(n=40000)|20-30%=4.055µs(n=40000)|30-40%=4.032µs(n=40000)|40-50%=4.119µs(n=40000)|50-60%=4.207µs(n=40000)|60-70%=4.291µs(n=40000)|70-80%=4.333µs(n=40000)|80-90%=4.375µs(n=40000)|90-100%=4.433µs(n=40000)",67.22,67.22,12600974,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m_then_reinsert_1m_existing,5000000,5000000,1000000,5011733515,5011,"0-10%=4.264µs(n=100000)|10-20%=4.567µs(n=100000)|20-30%=4.971µs(n=100000)|30-40%=4.919µs(n=100000)|40-50%=5.016µs(n=100000)|50-60%=5.15µs(n=100000)|60-70%=5.211µs(n=100000)|70-80%=5.3µs(n=100000)|80-90%=5.335µs(n=100000)|90-100%=5.379µs(n=100000)",168.04,168.04,31500994,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_5m_then_reinsert_1m_existing,5000000,5000000,1000000,2681732270,2681,"0-10%=2.796µs(n=100000)|10-20%=2.682µs(n=100000)|20-30%=2.629µs(n=100000)|30-40%=2.679µs(n=100000)|40-50%=2.678µs(n=100000)|50-60%=2.677µs(n=100000)|60-70%=2.678µs(n=100000)|70-80%=2.69µs(n=100000)|80-90%=2.673µs(n=100000)|90-100%=2.63µs(n=100000)",106.91,106.91,29501000,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m_then_reinsert_2m_existing,10000000,10000000,2000000,11542429598,5771,"0-10%=4.824µs(n=200000)|10-20%=5.331µs(n=200000)|20-30%=5.567µs(n=200000)|30-40%=5.648µs(n=200000)|40-50%=5.902µs(n=200000)|50-60%=5.995µs(n=200000)|60-70%=5.964µs(n=200000)|70-80%=6.103µs(n=200000)|80-90%=6.163µs(n=200000)|90-100%=6.211µs(n=200000)",336.11,336.11,63000979,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_25m_then_reinsert_5m_existing,25000000,25000000,5000000,34805729902,6961,"0-10%=5.724µs(n=500000)|10-20%=6.363µs(n=500000)|20-30%=6.76µs(n=500000)|30-40%=6.821µs(n=500000)|40-50%=6.992µs(n=500000)|50-60%=7.127µs(n=500000)|60-70%=7.3µs(n=500000)|70-80%=7.479µs(n=500000)|80-90%=7.486µs(n=500000)|90-100%=7.553µs(n=500000)",840.38,840.38,157501075,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10k,0,10000,10000,23258534,2325,"0-10%=1.887µs(n=1000)|10-20%=2.03µs(n=1000)|20-30%=2.207µs(n=1000)|30-40%=2.241µs(n=1000)|40-50%=2.281µs(n=1000)|50-60%=2.3µs(n=1000)|60-70%=2.997µs(n=1000)|70-80%=2.44µs(n=1000)|80-90%=2.418µs(n=1000)|90-100%=2.451µs(n=1000)",2.58,3.23,61468,55896,558,"0-10%=758ns(n=10)|10-20%=359ns(n=10)|20-30%=642ns(n=10)|30-40%=606ns(n=10)|40-50%=413ns(n=10)|50-60%=422ns(n=10)|60-70%=366ns(n=10)|70-80%=559ns(n=10)|80-90%=908ns(n=10)|90-100%=552ns(n=10)",1564,3825,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_50k,0,50000,50000,131510083,2630,"0-10%=2.179µs(n=5000)|10-20%=2.56µs(n=5000)|20-30%=2.502µs(n=5000)|30-40%=2.816µs(n=5000)|40-50%=2.78µs(n=5000)|50-60%=2.836µs(n=5000)|60-70%=2.954µs(n=5000)|70-80%=2.5µs(n=5000)|80-90%=2.561µs(n=5000)|90-100%=2.608µs(n=5000)",13.13,16.08,314156,397922,795,"0-10%=500ns(n=50)|10-20%=588ns(n=50)|20-30%=515ns(n=50)|30-40%=569ns(n=50)|40-50%=558ns(n=50)|50-60%=605ns(n=50)|60-70%=664ns(n=50)|70-80%=858ns(n=50)|80-90%=1.853µs(n=50)|90-100%=1.242µs(n=50)",1866,5694,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_100k,0,100000,100000,259008809,2590,"0-10%=2.318µs(n=10000)|10-20%=2.349µs(n=10000)|20-30%=2.414µs(n=10000)|30-40%=2.549µs(n=10000)|40-50%=2.545µs(n=10000)|50-60%=2.703µs(n=10000)|60-70%=2.627µs(n=10000)|70-80%=2.685µs(n=10000)|80-90%=2.737µs(n=10000)|90-100%=2.969µs(n=10000)",23.35,32.10,518658,700788,700,"0-10%=508ns(n=100)|10-20%=553ns(n=100)|20-30%=581ns(n=100)|30-40%=666ns(n=100)|40-50%=733ns(n=100)|50-60%=672ns(n=100)|60-70%=678ns(n=100)|70-80%=700ns(n=100)|80-90%=1.153µs(n=100)|90-100%=759ns(n=100)",1982,4696,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_200k,0,200000,200000,554084864,2770,"0-10%=2.232µs(n=20000)|10-20%=2.509µs(n=20000)|20-30%=2.693µs(n=20000)|30-40%=2.637µs(n=20000)|40-50%=2.751µs(n=20000)|50-60%=2.868µs(n=20000)|60-70%=2.879µs(n=20000)|70-80%=2.957µs(n=20000)|80-90%=3.101µs(n=20000)|90-100%=3.071µs(n=20000)",47.71,64.14,1076387,1614687,807,"0-10%=577ns(n=200)|10-20%=701ns(n=200)|20-30%=731ns(n=200)|30-40%=755ns(n=200)|40-50%=820ns(n=200)|50-60%=902ns(n=200)|60-70%=887ns(n=200)|70-80%=936ns(n=200)|80-90%=823ns(n=200)|90-100%=936ns(n=200)",2100,4846,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_300k,0,300000,300000,909184350,3030,"0-10%=2.339µs(n=30000)|10-20%=2.71µs(n=30000)|20-30%=2.677µs(n=30000)|30-40%=2.879µs(n=30000)|40-50%=2.974µs(n=30000)|50-60%=3.138µs(n=30000)|60-70%=3.511µs(n=30000)|70-80%=3.285µs(n=30000)|80-90%=3.318µs(n=30000)|90-100%=3.471µs(n=30000)",69.33,96.20,1526923,2747369,915,"0-10%=636ns(n=300)|10-20%=750ns(n=300)|20-30%=869ns(n=300)|30-40%=912ns(n=300)|40-50%=900ns(n=300)|50-60%=874ns(n=300)|60-70%=992ns(n=300)|70-80%=1.031µs(n=300)|80-90%=1.104µs(n=300)|90-100%=1.086µs(n=300)",2170,5032,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_500k,0,500000,500000,1614384902,3228,"0-10%=2.396µs(n=50000)|10-20%=2.701µs(n=50000)|20-30%=2.912µs(n=50000)|30-40%=3.059µs(n=50000)|40-50%=3.171µs(n=50000)|50-60%=3.312µs(n=50000)|60-70%=3.458µs(n=50000)|70-80%=3.585µs(n=50000)|80-90%=3.887µs(n=50000)|90-100%=3.802µs(n=50000)",132.55,160.31,3195754,7269224,1453,"0-10%=834ns(n=500)|10-20%=3.333µs(n=500)|20-30%=1.036µs(n=500)|30-40%=1.1µs(n=500)|40-50%=1.179µs(n=500)|50-60%=1.283µs(n=500)|60-70%=1.355µs(n=500)|70-80%=1.282µs(n=500)|80-90%=1.491µs(n=500)|90-100%=1.64µs(n=500)",2256,6189,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_700k,0,700000,700000,2448320828,3497,"0-10%=2.491µs(n=70000)|10-20%=2.934µs(n=70000)|20-30%=3.177µs(n=70000)|30-40%=3.389µs(n=70000)|40-50%=3.462µs(n=70000)|50-60%=3.553µs(n=70000)|60-70%=3.954µs(n=70000)|70-80%=3.943µs(n=70000)|80-90%=4.003µs(n=70000)|90-100%=4.064µs(n=70000)",180.21,224.43,4267448,10014796,1430,"0-10%=917ns(n=700)|10-20%=1.101µs(n=700)|20-30%=1.178µs(n=700)|30-40%=1.207µs(n=700)|40-50%=1.289µs(n=700)|50-60%=1.282µs(n=700)|60-70%=2.33µs(n=700)|70-80%=2.016µs(n=700)|80-90%=1.481µs(n=700)|90-100%=1.503µs(n=700)",2322,6162,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_900k,0,900000,900000,3385784369,3761,"0-10%=2.567µs(n=90000)|10-20%=3.041µs(n=90000)|20-30%=3.403µs(n=90000)|30-40%=3.56µs(n=90000)|40-50%=3.733µs(n=90000)|50-60%=3.932µs(n=90000)|60-70%=4.078µs(n=90000)|70-80%=4.137µs(n=90000)|80-90%=4.522µs(n=90000)|90-100%=4.642µs(n=90000)",215.92,288.54,4885825,12830585,1425,"0-10%=984ns(n=900)|10-20%=1.255µs(n=900)|20-30%=1.281µs(n=900)|30-40%=1.426µs(n=900)|40-50%=1.375µs(n=900)|50-60%=1.509µs(n=900)|60-70%=1.527µs(n=900)|70-80%=1.562µs(n=900)|80-90%=1.629µs(n=900)|90-100%=1.702µs(n=900)",2361,5695,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_1m,0,1000000,1000000,3783258279,3783,"0-10%=2.589µs(n=100000)|10-20%=3.039µs(n=100000)|20-30%=3.393µs(n=100000)|30-40%=3.603µs(n=100000)|40-50%=3.786µs(n=100000)|50-60%=4.038µs(n=100000)|60-70%=4.05µs(n=100000)|70-80%=4.189µs(n=100000)|80-90%=4.619µs(n=100000)|90-100%=4.523µs(n=100000)",241.11,320.60,5472953,13954836,1395,"0-10%=975ns(n=1000)|10-20%=1.207µs(n=1000)|20-30%=1.276µs(n=1000)|30-40%=1.318µs(n=1000)|40-50%=1.354µs(n=1000)|50-60%=1.45µs(n=1000)|60-70%=1.534µs(n=1000)|70-80%=1.531µs(n=1000)|80-90%=1.596µs(n=1000)|90-100%=1.709µs(n=1000)",2376,5283,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_2m,0,2000000,2000000,9108397694,4554,"0-10%=2.893µs(n=200000)|10-20%=3.595µs(n=200000)|20-30%=4.061µs(n=200000)|30-40%=4.174µs(n=200000)|40-50%=4.926µs(n=200000)|50-60%=5.244µs(n=200000)|60-70%=5.015µs(n=200000)|70-80%=5.32µs(n=200000)|80-90%=5.158µs(n=200000)|90-100%=5.152µs(n=200000)",512.55,641.24,12102952,38856320,1942,"0-10%=1.21µs(n=2000)|10-20%=1.446µs(n=2000)|20-30%=1.588µs(n=2000)|30-40%=1.641µs(n=2000)|40-50%=1.778µs(n=2000)|50-60%=1.884µs(n=2000)|60-70%=1.905µs(n=2000)|70-80%=3.595µs(n=2000)|80-90%=2.214µs(n=2000)|90-100%=2.162µs(n=2000)",2496,6849,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_5m,0,5000000,5000000,26416527367,5283,"0-10%=3.252µs(n=500000)|10-20%=4.254µs(n=500000)|20-30%=4.857µs(n=500000)|30-40%=5.294µs(n=500000)|40-50%=5.598µs(n=500000)|50-60%=5.658µs(n=500000)|60-70%=5.889µs(n=500000)|70-80%=5.874µs(n=500000)|80-90%=6.024µs(n=500000)|90-100%=6.128µs(n=500000)",1332.10,1603.11,32140389,123365169,2467,"0-10%=3.18µs(n=5000)|10-20%=2.327µs(n=5000)|20-30%=2.299µs(n=5000)|30-40%=2.395µs(n=5000)|40-50%=2.343µs(n=5000)|50-60%=2.34µs(n=5000)|60-70%=2.453µs(n=5000)|70-80%=2.392µs(n=5000)|80-90%=2.437µs(n=5000)|90-100%=2.503µs(n=5000)",2655,7576,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_10m,0,10000000,10000000,60806849648,6080,"0-10%=3.806µs(n=1000000)|10-20%=5.101µs(n=1000000)|20-30%=5.574µs(n=1000000)|30-40%=6.102µs(n=1000000)|40-50%=6.141µs(n=1000000)|50-60%=6.55µs(n=1000000)|60-70%=6.613µs(n=1000000)|70-80%=6.696µs(n=1000000)|80-90%=7.112µs(n=1000000)|90-100%=7.107µs(n=1000000)",2418.96,3206.38,54890958,310971566,3109,"0-10%=2.386µs(n=10000)|10-20%=2.918µs(n=10000)|20-30%=3.051µs(n=10000)|30-40%=3.124µs(n=10000)|40-50%=3.056µs(n=10000)|50-60%=3.207µs(n=10000)|60-70%=3.215µs(n=10000)|70-80%=3.242µs(n=10000)|80-90%=3.395µs(n=10000)|90-100%=3.497µs(n=10000)",2776,8580,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,build_25m,0,25000000,25000000,180944334740,7237,"0-10%=4.716µs(n=2500000)|10-20%=6.107µs(n=2500000)|20-30%=6.63µs(n=2500000)|30-40%=7.047µs(n=2500000)|40-50%=7.315µs(n=2500000)|50-60%=7.821µs(n=2500000)|60-70%=7.814µs(n=2500000)|70-80%=8.073µs(n=2500000)|80-90%=8.221µs(n=2500000)|90-100%=8.629µs(n=2500000)",5758.22,8017.15,126126974,905857932,3623,"0-10%=2.37µs(n=25000)|10-20%=3.228µs(n=25000)|20-30%=3.528µs(n=25000)|30-40%=3.632µs(n=25000)|40-50%=3.691µs(n=25000)|50-60%=3.76µs(n=25000)|60-70%=3.89µs(n=25000)|70-80%=3.896µs(n=25000)|80-90%=4.066µs(n=25000)|90-100%=4.169µs(n=25000)",2936,8494,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_10k,0,10000,10000,19232165,1923,"0-10%=1.509µs(n=1000)|10-20%=1.652µs(n=1000)|20-30%=1.812µs(n=1000)|30-40%=1.752µs(n=1000)|40-50%=1.936µs(n=1000)|50-60%=1.885µs(n=1000)|60-70%=2.738µs(n=1000)|70-80%=1.959µs(n=1000)|80-90%=1.998µs(n=1000)|90-100%=1.986µs(n=1000)",2.21,2.61,60392,31480,314,"0-10%=537ns(n=10)|10-20%=297ns(n=10)|20-30%=297ns(n=10)|30-40%=315ns(n=10)|40-50%=251ns(n=10)|50-60%=251ns(n=10)|60-70%=303ns(n=10)|70-80%=309ns(n=10)|80-90%=327ns(n=10)|90-100%=256ns(n=10)",1579,2936,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_50k,0,50000,50000,108593649,2171,"0-10%=1.82µs(n=5000)|10-20%=1.981µs(n=5000)|20-30%=2.009µs(n=5000)|30-40%=2.367µs(n=5000)|40-50%=2.173µs(n=5000)|50-60%=2.155µs(n=5000)|60-70%=2.224µs(n=5000)|70-80%=2.277µs(n=5000)|80-90%=2.484µs(n=5000)|90-100%=2.225µs(n=5000)",10.35,13.01,268789,191177,382,"0-10%=365ns(n=50)|10-20%=380ns(n=50)|20-30%=377ns(n=50)|30-40%=395ns(n=50)|40-50%=376ns(n=50)|50-60%=400ns(n=50)|60-70%=359ns(n=50)|70-80%=362ns(n=50)|80-90%=381ns(n=50)|90-100%=423ns(n=50)",1823,3800,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_100k,0,100000,100000,224474027,2244,"0-10%=1.98µs(n=10000)|10-20%=2.042µs(n=10000)|20-30%=2.102µs(n=10000)|30-40%=2.338µs(n=10000)|40-50%=2.23µs(n=10000)|50-60%=2.248µs(n=10000)|60-70%=2.301µs(n=10000)|70-80%=2.524µs(n=10000)|80-90%=2.336µs(n=10000)|90-100%=2.341µs(n=10000)",21.07,25.98,551930,461243,461,"0-10%=482ns(n=100)|10-20%=461ns(n=100)|20-30%=451ns(n=100)|30-40%=400ns(n=100)|40-50%=465ns(n=100)|50-60%=498ns(n=100)|60-70%=406ns(n=100)|70-80%=417ns(n=100)|80-90%=501ns(n=100)|90-100%=525ns(n=100)",1940,4024,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_200k,0,200000,200000,474241845,2371,"0-10%=2.011µs(n=20000)|10-20%=2.256µs(n=20000)|20-30%=2.298µs(n=20000)|30-40%=2.402µs(n=20000)|40-50%=2.525µs(n=20000)|50-60%=2.338µs(n=20000)|60-70%=2.411µs(n=20000)|70-80%=2.497µs(n=20000)|80-90%=2.485µs(n=20000)|90-100%=2.484µs(n=20000)",45.93,51.92,1258935,1362164,681,"0-10%=539ns(n=200)|10-20%=581ns(n=200)|20-30%=2.396µs(n=200)|30-40%=512ns(n=200)|40-50%=450ns(n=200)|50-60%=453ns(n=200)|60-70%=445ns(n=200)|70-80%=442ns(n=200)|80-90%=521ns(n=200)|90-100%=467ns(n=200)",2071,5033,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_300k,0,300000,300000,743338562,2477,"0-10%=2.053µs(n=30000)|10-20%=2.295µs(n=30000)|20-30%=2.358µs(n=30000)|30-40%=2.408µs(n=30000)|40-50%=2.563µs(n=30000)|50-60%=2.563µs(n=30000)|60-70%=2.567µs(n=30000)|70-80%=2.58µs(n=30000)|80-90%=2.595µs(n=30000)|90-100%=2.79µs(n=30000)",59.97,77.87,1521176,2171837,723,"0-10%=620ns(n=300)|10-20%=645ns(n=300)|20-30%=683ns(n=300)|30-40%=786ns(n=300)|40-50%=673ns(n=300)|50-60%=667ns(n=300)|60-70%=798ns(n=300)|70-80%=810ns(n=300)|80-90%=801ns(n=300)|90-100%=751ns(n=300)",2143,4797,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_500k,0,500000,500000,1289953233,2579,"0-10%=2.127µs(n=50000)|10-20%=2.392µs(n=50000)|20-30%=2.458µs(n=50000)|30-40%=2.525µs(n=50000)|40-50%=2.637µs(n=50000)|50-60%=2.748µs(n=50000)|60-70%=2.73µs(n=50000)|70-80%=2.719µs(n=50000)|80-90%=2.681µs(n=50000)|90-100%=2.776µs(n=50000)",100.23,129.76,2547806,5061567,1012,"0-10%=839ns(n=500)|10-20%=1.095µs(n=500)|20-30%=944ns(n=500)|30-40%=958ns(n=500)|40-50%=914ns(n=500)|50-60%=1.04µs(n=500)|60-70%=1.07µs(n=500)|70-80%=1.155µs(n=500)|80-90%=1.043µs(n=500)|90-100%=1.06µs(n=500)",2221,4835,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_700k,0,700000,700000,1846012363,2637,"0-10%=2.192µs(n=70000)|10-20%=2.441µs(n=70000)|20-30%=2.543µs(n=70000)|30-40%=2.585µs(n=70000)|40-50%=2.79µs(n=70000)|50-60%=2.69µs(n=70000)|60-70%=2.687µs(n=70000)|70-80%=2.734µs(n=70000)|80-90%=2.774µs(n=70000)|90-100%=2.932µs(n=70000)",140.22,181.66,3561164,8682500,1240,"0-10%=1.14µs(n=700)|10-20%=1.16µs(n=700)|20-30%=1.255µs(n=700)|30-40%=1.238µs(n=700)|40-50%=1.191µs(n=700)|50-60%=1.25µs(n=700)|60-70%=1.392µs(n=700)|70-80%=1.221µs(n=700)|80-90%=1.237µs(n=700)|90-100%=1.314µs(n=700)",2287,5235,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_900k,0,900000,900000,2445505443,2717,"0-10%=2.304µs(n=90000)|10-20%=2.6µs(n=90000)|20-30%=2.584µs(n=90000)|30-40%=2.694µs(n=90000)|40-50%=2.765µs(n=90000)|50-60%=2.742µs(n=90000)|60-70%=2.844µs(n=90000)|70-80%=2.823µs(n=90000)|80-90%=2.803µs(n=90000)|90-100%=3.008µs(n=90000)",181.41,233.57,4626779,11876195,1319,"0-10%=1.145µs(n=900)|10-20%=1.404µs(n=900)|20-30%=1.433µs(n=900)|30-40%=1.342µs(n=900)|40-50%=1.38µs(n=900)|50-60%=1.338µs(n=900)|60-70%=1.302µs(n=900)|70-80%=1.278µs(n=900)|80-90%=1.237µs(n=900)|90-100%=1.332µs(n=900)",2325,5046,0,0,"",0,0,0,0,0,0.00,0.00,0
avlhashtree,prehashed_ordered_build_1m,0,1000000,1000000,2700642809,2700,"0-10%=2.267µs(n=100000)|10-20%=2.525µs(n=100000)|20-30%=2.598µs(n=100000)|30-40%=2.661µs(n=100000)|40-50%=2.775µs(n=100000)|50-60%=2.858µs(n=100000)|60-70%=2.81µs(n=100000)|70-80%=2.793µs(n=100000)|80-90%=2.783µs(n=100000)|90-100%=2.932µs(n=100000)",201.85,259.52,5151113,13192463,1319,"0-10%=1.365µs(n=1000)|10-20%=1.187µs(n=1000)|20-30%=1.28µs(n=1000)|30-40%=1.256µs(n=1000)|40-50%=1.401µs(n=1000)|50-60%=1.257µs(n=1000)|60-70%=1.321µs(n=1000)|70-80%=1.366µs(n=1000)|80-90%=1.41µs(n=1000)|90-100%=1.344µs(n=1000)",2340,5019,0,0,"",0,0,0,0,0,0.00,0.00,0
